tconst,title,primaryTitle,originalTitle,startYear,runtimeMinutes,genre1,genre2,primaryName
tt0090357,Young Sherlock Holmes,Young Sherlock Holmes,Young Sherlock Holmes,1985.0,109,Adventure,Fantasy,Barry Levinson
tt0093105,"Good Morning, Vietnam","Good Morning, Vietnam","Good Morning, Vietnam",1987.0,121,Biography,Comedy,Barry Levinson
tt0094155,Tin Men,Tin Men,Tin Men,1987.0,112,Comedy,Drama,Barry Levinson
tt0095953,Rain Man,Rain Man,Rain Man,1988.0,133,Drama,,Barry Levinson
tt0082501,Hardly Working,Hardly Working,Hardly Working,1980.0,91,Comedy,,Jerry Lewis
tt0085375,Cracking Up,Cracking Up,Smorgasbord (The Movie),1983.0,89,Comedy,,Jerry Lewis
tt0096507,Born to Defense,Born to Defense,Zhong hua ying xiong,1986.0,92,Action,War,Jet Li
tt0080975,Just Tell Me What You Want,Just Tell Me What You Want,Just Tell Me What You Want,1980.0,112,Comedy,Romance,Sidney Lumet
tt0082945,Prince of the City,Prince of the City,Prince of the City,1981.0,167,Crime,Drama,Sidney Lumet
tt0083806,Deathtrap,Deathtrap,Deathtrap,1982.0,116,Comedy,Crime,Sidney Lumet
tt0083806,Ira Levin's Deathtrap,Deathtrap,Deathtrap,1982.0,116,Comedy,Crime,Sidney Lumet
tt0084855,The Verdict,The Verdict,The Verdict,1982.0,129,Drama,,Sidney Lumet
tt0085398,Daniel,Daniel,Daniel,1983.0,130,Drama,,Sidney Lumet
tt0087313,Garbo Talks,Garbo Talks,Garbo Talks,1984.0,103,Comedy,Drama,Sidney Lumet
tt0091554,The Morning After,The Morning After,The Morning After,1986.0,103,Crime,Mystery,Sidney Lumet
tt0091786,Power,Power,Power,1986.0,111,Drama,,Sidney Lumet
tt0096018,Running on Empty,Running on Empty,Running on Empty,1988.0,116,Crime,Drama,Sidney Lumet
tt0097328,Family Business,Family Business,Family Business,1989.0,110,Crime,Drama,Sidney Lumet
tt0080756,Foxes,Foxes,Foxes,1980.0,106,Drama,,Adrian Lyne
tt0080756,Twentieth Century Foxes,Foxes,Foxes,1980.0,106,Drama,,Adrian Lyne
tt0085549,Flashdance,Flashdance,Flashdance,1983.0,95,Drama,Music,Adrian Lyne
tt0091635,Nine ½ Weeks,9½ Weeks,Nine 1/2 Weeks,1986.0,117,Drama,Romance,Adrian Lyne
tt0091635,9½ Weeks,9½ Weeks,Nine 1/2 Weeks,1986.0,117,Drama,Romance,Adrian Lyne
tt0091635,9½ Weeks,9½ Weeks,Nine 1/2 Weeks,1986.0,117,Drama,Romance,Adrian Lyne
tt0091635,9 1/2 Weeks,9½ Weeks,Nine 1/2 Weeks,1986.0,117,Drama,Romance,Adrian Lyne
tt0091635,9 ½ Weeks,9½ Weeks,Nine 1/2 Weeks,1986.0,117,Drama,Romance,Adrian Lyne
tt0091635,9-1/2 Weeks,9½ Weeks,Nine 1/2 Weeks,1986.0,117,Drama,Romance,Adrian Lyne
tt0093010,Fatal Attraction,Fatal Attraction,Fatal Attraction,1987.0,119,Drama,Thriller,Adrian Lyne
tt0093010,Affairs of the Heart,Fatal Attraction,Fatal Attraction,1987.0,119,Drama,Thriller,Adrian Lyne
tt0093010,Diversion,Fatal Attraction,Fatal Attraction,1987.0,119,Drama,Thriller,Adrian Lyne
tt0080388,The Neighbor,Atlantic City,Atlantic City,1980.0,104,Crime,Drama,Louis Malle
tt0080388,"Atlantic City, N.J.",Atlantic City,Atlantic City,1980.0,104,Crime,Drama,Louis Malle
tt0080388,"Atlantic City, USA",Atlantic City,Atlantic City,1980.0,104,Crime,Drama,Louis Malle
tt0080388,Atlantic City,Atlantic City,Atlantic City,1980.0,104,Crime,Drama,Louis Malle
tt0080388,Bamboozle,Atlantic City,Atlantic City,1980.0,104,Crime,Drama,Louis Malle
tt0082783,My Dinner with Andre,My Dinner with Andre,My Dinner with Andre,1981.0,110,Biography,Comedy,Louis Malle
tt0082783,My Dinner with André,My Dinner with Andre,My Dinner with Andre,1981.0,110,Biography,Comedy,Louis Malle
tt0087096,Crackers,Crackers,Crackers,1984.0,91,Adventure,Comedy,Louis Malle
tt0088689,Alamo Bay,Alamo Bay,Alamo Bay,1985.0,98,Action,Drama,Louis Malle
tt0088689,Port Alamo,Alamo Bay,Alamo Bay,1985.0,98,Action,Drama,Louis Malle
tt0092593,Au Revoir les Enfants,Au Revoir les Enfants,Au revoir les enfants,1987.0,104,Drama,War,Louis Malle
tt0093067,Gaby: A True Story,Gaby: A True Story,Gaby: A True Story,1987.0,110,Drama,Romance,Luis Mandoki
tt0089199,Cheech and Chong: Get Out of My Room,Get Out of My Room,Get Out of My Room,1985.0,53,Comedy,Music,Cheech Marin
tt0089199,Get Out of My Room,Get Out of My Room,Get Out of My Room,1985.0,53,Comedy,Music,Cheech Marin
tt0092690,Born in East L.A.,Born in East L.A.,Born in East L.A.,1987.0,85,Comedy,,Cheech Marin
tt0091306,Jumpin' Jack Flash,Jumpin' Jack Flash,Jumpin' Jack Flash,1986.0,105,Comedy,Romance,Penny Marshall
tt0091306,"Knock, Knock",Jumpin' Jack Flash,Jumpin' Jack Flash,1986.0,105,Comedy,Romance,Penny Marshall
tt0094737,Big,Big,Big,1988.0,104,Comedy,Drama,Penny Marshall
tt0091647,Nomads,Nomads,Nomads,1985.0,91,Horror,Mystery,John McTiernan
tt0093773,Alien Hunter,Predator,Predator,1987.0,107,Action,Adventure,John McTiernan
tt0093773,Predator,Predator,Predator,1987.0,107,Action,Adventure,John McTiernan
tt0093773,Primevil,Predator,Predator,1987.0,107,Action,Adventure,John McTiernan
tt0093773,Hunter,Predator,Predator,1987.0,107,Action,Adventure,John McTiernan
tt0095016,Die Hard,Die Hard,Die Hard,1988.0,132,Action,Thriller,John McTiernan
tt0083281,"Vernon, Florida","Vernon, Florida","Vernon, Florida",1981.0,55,Documentary,,Errol Morris
tt0096257,The Thin Blue Line,The Thin Blue Line,The Thin Blue Line,1988.0,101,Crime,Documentary,Errol Morris
tt0080402,The Awakening,The Awakening,The Awakening,1980.0,105,Horror,,Mike Newell
tt0088987,Dance with a Stranger,Dance with a Stranger,Dance with a Stranger,1985.0,96,Biography,Crime,Mike Newell
tt0092545,Amazing Grace and Chuck,Amazing Grace and Chuck,Amazing Grace and Chuck,1987.0,114,Drama,Sport,Mike Newell
tt0086312,Silkwood,Silkwood,Silkwood,1983.0,131,Biography,Drama,Mike Nichols
tt0091188,Heartburn,Heartburn,Heartburn,1986.0,108,Comedy,Drama,Mike Nichols
tt0094746,Neil Simon's Biloxi Blues,Biloxi Blues,Biloxi Blues,1988.0,106,Comedy,Drama,Mike Nichols
tt0094746,Biloxi Blues,Biloxi Blues,Biloxi Blues,1988.0,106,Comedy,Drama,Mike Nichols
tt0096463,Working Girl,Working Girl,Working Girl,1988.0,113,Comedy,Drama,Mike Nichols
tt0083006,Rollover,Rollover,Rollover,1981.0,116,Drama,Mystery,Alan J. Pakula
tt0084707,Sophie's Choice,Sophie's Choice,Sophie's Choice,1982.0,150,Drama,Romance,Alan J. Pakula
tt0090970,Dream Lover,Dream Lover,Dream Lover,1986.0,104,Crime,Drama,Alan J. Pakula
tt0093683,Orphans,Orphans,Orphans,1987.0,115,Drama,,Alan J. Pakula
tt0098283,See You in the Morning,See You in the Morning,See You in the Morning,1989.0,119,Drama,Romance,Alan J. Pakula
tt0084259,A Little Sex,A Little Sex,A Little Sex,1982.0,95,Comedy,Romance,Bruce Paltrow
tt0086058,The Osterman Weekend,The Osterman Weekend,The Osterman Weekend,1983.0,103,Action,Drama,Sam Peckinpah
tt2534542,Nobody's Heroes,Nobody's Heroes,Nobody's Heroes,1983.0,\N,Drama,War,Chris Penn
tt0081562,Stir Crazy,Stir Crazy,Stir Crazy,1980.0,111,Comedy,Crime,Sidney Poitier
tt0081562,Prison Rodeo,Stir Crazy,Stir Crazy,1980.0,111,Comedy,Crime,Sidney Poitier
tt0084049,Traces,Hanky Panky,Hanky Panky,1982.0,110,Action,Comedy,Sidney Poitier
tt0084049,Hanky Panky,Hanky Panky,Hanky Panky,1982.0,110,Action,Comedy,Sidney Poitier
tt0089129,Fast Forward,Fast Forward,Fast Forward,1985.0,110,Drama,Musical,Sidney Poitier
tt0089129,Shootout,Fast Forward,Fast Forward,1985.0,110,Drama,Musical,Sidney Poitier
tt0081974,Absence of Malice,Absence of Malice,Absence of Malice,1981.0,116,Drama,Romance,Sydney Pollack
tt0084805,Tootsie,Tootsie,Tootsie,1982.0,116,Comedy,Drama,Sydney Pollack
tt0084805,Would I Lie to You?,Tootsie,Tootsie,1982.0,116,Comedy,Drama,Sydney Pollack
tt0089755,Out of Africa,Out of Africa,Out of Africa,1985.0,161,Biography,Drama,Sydney Pollack
tt0086194,Richard Pryor... Here and Now,Richard Pryor... Here and Now,Richard Pryor... Here and Now,1983.0,83,Comedy,,Richard Pryor
tt0091295,"Jo Jo Dancer, Your Life Is Calling","Jo Jo Dancer, Your Life Is Calling","Jo Jo Dancer, Your Life Is Calling",1986.0,97,Biography,Comedy,Richard Pryor
tt0088258,Rock 'n' Roll Nightmare,This Is Spinal Tap,This Is Spinal Tap,1984.0,82,Comedy,Music,Rob Reiner
tt0088258,This is Spinal Tap®: A Rockumentary by Martin Di Bergi,This Is Spinal Tap,This Is Spinal Tap,1984.0,82,Comedy,Music,Rob Reiner
tt0088258,This Is Spinal Tap,This Is Spinal Tap,This Is Spinal Tap,1984.0,82,Comedy,Music,Rob Reiner
tt0090103,The Sure Thing,The Sure Thing,The Sure Thing,1985.0,100,Comedy,Drama,Rob Reiner
tt0092005,Stand by Me,Stand by Me,Stand by Me,1986.0,89,Adventure,Drama,Rob Reiner
tt0092005,The Body,Stand by Me,Stand by Me,1986.0,89,Adventure,Drama,Rob Reiner
tt0093779,The Princess Bride,The Princess Bride,The Princess Bride,1987.0,98,Adventure,Family,Rob Reiner
tt0098635,When Harry Met Sally...,When Harry Met Sally...,When Harry Met Sally...,1989.0,95,Comedy,Drama,Rob Reiner
tt0098635,When Harry Met Sally,When Harry Met Sally...,When Harry Met Sally...,1989.0,95,Comedy,Drama,Rob Reiner
tt0098635,"Harry, This Is Sally",When Harry Met Sally...,When Harry Met Sally...,1989.0,95,Comedy,Drama,Rob Reiner
tt0080408,Bad Timing,Bad Timing,Bad Timing,1980.0,123,Drama,Mystery,Nicolas Roeg
tt0083906,Eureka,Eureka,Eureka,1983.0,130,Drama,Thriller,Nicolas Roeg
tt0089343,Insignificance,Insignificance,Insignificance,1985.0,109,Comedy,,Nicolas Roeg
tt0092732,Castaway,Castaway,Castaway,1986.0,117,Adventure,Biography,Nicolas Roeg
tt0082622,Knightriders,Knightriders,Knightriders,1981.0,146,Action,Drama,George A. Romero
tt0082622,Knights,Knightriders,Knightriders,1981.0,146,Action,Drama,George A. Romero
tt0082622,George A. Romero's Knightriders,Knightriders,Knightriders,1981.0,146,Action,Drama,George A. Romero
tt0083767,The Lonesome Death of Jordy Verrill,Creepshow,Creepshow,1982.0,120,Comedy,Fantasy,George A. Romero
tt0083767,Cuentos de ultratumba,Creepshow,Creepshow,1982.0,120,Comedy,Fantasy,George A. Romero
tt0083767,Creep Show,Creepshow,Creepshow,1982.0,120,Comedy,Fantasy,George A. Romero
tt0083767,Father's Day,Creepshow,Creepshow,1982.0,120,Comedy,Fantasy,George A. Romero
tt0083767,Something to Tide You Over,Creepshow,Creepshow,1982.0,120,Comedy,Fantasy,George A. Romero
tt0083767,They're Creeping Up on You!,Creepshow,Creepshow,1982.0,120,Comedy,Fantasy,George A. Romero
tt0083767,The Crate,Creepshow,Creepshow,1982.0,120,Comedy,Fantasy,George A. Romero
tt0083767,Creepshow,Creepshow,Creepshow,1982.0,120,Comedy,Fantasy,George A. Romero
tt0088993,George A. Romero's Day of the Dead,Day of the Dead,Day of the Dead,1985.0,96,Horror,Thriller,George A. Romero
tt0088993,Day of the Dead,Day of the Dead,Day of the Dead,1985.0,96,Horror,Thriller,George A. Romero
tt0095652,Monkey Shines: An Experiment in Fear,Monkey Shines,Monkey Shines,1988.0,113,Drama,Horror,George A. Romero
tt0095652,Monkey Shines,Monkey Shines,Monkey Shines,1988.0,113,Drama,Horror,George A. Romero
tt0095652,Ella,Monkey Shines,Monkey Shines,1988.0,113,Drama,Horror,George A. Romero
tt0080360,Altered States,Altered States,Altered States,1980.0,102,Horror,Sci-Fi,Ken Russell
tt0087100,Crimes of Passion,Crimes of Passion,Crimes of Passion,1984.0,107,Drama,Romance,Ken Russell
tt0091142,Gothic,Gothic,Gothic,1986.0,87,Drama,Fantasy,Ken Russell
tt0095488,The Lair of the White Worm,The Lair of the White Worm,The Lair of the White Worm,1988.0,93,Comedy,Horror,Ken Russell
tt0096029,Salome's Last Dance,Salome's Last Dance,Salome's Last Dance,1988.0,89,Biography,Comedy,Ken Russell
tt0098165,The Rainbow,The Rainbow,The Rainbow,1989.0,113,Action,Drama,Ken Russell
tt0075745,Theo Mati,Beyond Reason,Beyond Reason,1985.0,88,Drama,,Telly Savalas
tt0075745,Mati,Beyond Reason,Beyond Reason,1985.0,88,Drama,,Telly Savalas
tt0075745,Beyond Reason,Beyond Reason,Beyond Reason,1985.0,88,Drama,,Telly Savalas
tt0098528,True Love,True Love,True Love,1989.0,104,Comedy,Romance,Nancy Savoca
tt3524532,An American Place,An American Place,An American Place,1988.0,\N,Drama,,Maximilian Schell
tt0080365,An American Gigolo,American Gigolo,American Gigolo,1980.0,117,Crime,Drama,Paul Schrader
tt0080365,American Gigolo,American Gigolo,American Gigolo,1980.0,117,Crime,Drama,Paul Schrader
tt0083722,Cat People,Cat People,Cat People,1982.0,118,Fantasy,Horror,Paul Schrader
tt0089603,Mishima: A Life in Four Chapters,Mishima: A Life in Four Chapters,Mishima: A Life in Four Chapters,1985.0,120,Biography,Drama,Paul Schrader
tt0089603,Mishima,Mishima: A Life in Four Chapters,Mishima: A Life in Four Chapters,1985.0,120,Biography,Drama,Paul Schrader
tt0093415,Light of Day,Light of Day,Light of Day,1987.0,107,Drama,Music,Paul Schrader
tt0093415,Just Around the Corner to the Light of Day,Light of Day,Light of Day,1987.0,107,Drama,Music,Paul Schrader
tt0093415,Born in the U.S.A.,Light of Day,Light of Day,1987.0,107,Drama,Music,Paul Schrader
tt0095836,Patty Hearst,Patty Hearst,Patty Hearst,1988.0,108,Biography,Drama,Paul Schrader
tt0082558,The Incredible Shrinking Woman,The Incredible Shrinking Woman,The Incredible Shrinking Woman,1981.0,88,Comedy,Sci-Fi,Joel Schumacher
tt0085387,Street Fleet,D.C. Cab,D.C. Cab,1983.0,100,Action,Comedy,Joel Schumacher
tt0085387,D.C. Cab,D.C. Cab,D.C. Cab,1983.0,100,Action,Comedy,Joel Schumacher
tt0085387,Capitol Cab,D.C. Cab,D.C. Cab,1983.0,100,Action,Comedy,Joel Schumacher
tt0090060,St. Elmo's Fire,St. Elmo's Fire,St. Elmo's Fire,1985.0,110,Drama,Romance,Joel Schumacher
tt0090060,The Real World,St. Elmo's Fire,St. Elmo's Fire,1985.0,110,Drama,Romance,Joel Schumacher
tt0090060,Sparks,St. Elmo's Fire,St. Elmo's Fire,1985.0,110,Drama,Romance,Joel Schumacher
tt0093437,The Lost Boys,The Lost Boys,The Lost Boys,1987.0,97,Comedy,Horror,Joel Schumacher
tt0097116,Cousins,Cousins,Cousins,1989.0,113,Comedy,Romance,Joel Schumacher
tt0085701,The Hunger,The Hunger,The Hunger,1983.0,97,Drama,Horror,Tony Scott
tt0092099,Top Gun,Top Gun,Top Gun,1986.0,110,Action,Drama,Tony Scott
tt0092099,Top Guns,Top Gun,Top Gun,1986.0,110,Action,Drama,Tony Scott
tt0092644,Beverly Hills Cop II,Beverly Hills Cop II,Beverly Hills Cop II,1987.0,100,Action,Comedy,Tony Scott
tt0095135,Far North,Far North,Far North,1988.0,90,Drama,,Sam Shepard
tt0092112,Trick or Treat,Trick or Treat,Trick or Treat,1986.0,98,Comedy,Horror,Charles Martin Smith
tt0098724,"Sex, Lies...","Sex, Lies, and Videotape","Sex, Lies, and Videotape",1989.0,100,Drama,,Steven Soderbergh
tt0098724,"Sex, Lies, and Videotape","Sex, Lies, and Videotape","Sex, Lies, and Videotape",1989.0,100,Drama,,Steven Soderbergh
tt0169895,"Fear, Anxiety & Depression","Fear, Anxiety & Depression","Fear, Anxiety & Depression",1989.0,85,Comedy,,Todd Solondz
tt0086022,Nostalghia,Nostalgia,Nostalghia,1983.0,125,Drama,,Andrei Tarkovsky
tt0086022,Nostalgia,Nostalgia,Nostalghia,1983.0,125,Drama,,Andrei Tarkovsky
tt0091670,The Sacrifice,The Sacrifice,Offret,1986.0,149,Drama,,Andrei Tarkovsky
tt0096241,The Telephone,The Telephone,The Telephone,1988.0,96,Comedy,Drama,Rip Torn
tt0084489,Personal Best,Personal Best,Personal Best,1982.0,124,Drama,Sport,Robert Towne
tt0096244,Tequila Sunrise,Tequila Sunrise,Tequila Sunrise,1988.0,115,Crime,Drama,Robert Towne
tt0087706,Memed My Hawk,Memed My Hawk,Memed My Hawk,1984.0,110,Drama,,Peter Ustinov
tt0089537,Mala Noche,Mala Noche,Mala Noche,1986.0,78,Drama,,Gus Van Sant
tt0089537,Bad Night,Mala Noche,Mala Noche,1986.0,78,Drama,,Gus Van Sant
tt0097240,Drugstore Cowboy,Drugstore Cowboy,Drugstore Cowboy,1989.0,101,Crime,Drama,Gus Van Sant
tt0082432,Gallipoli,Gallipoli,Gallipoli,1981.0,110,Adventure,Drama,Peter Weir
tt0086617,The Year of Living Dangerously,The Year of Living Dangerously,The Year of Living Dangerously,1982.0,115,Drama,Romance,Peter Weir
tt0090329,Called Home,Witness,Witness,1985.0,112,Crime,Drama,Peter Weir
tt0090329,Witness,Witness,Witness,1985.0,112,Crime,Drama,Peter Weir
tt0091557,The Mosquito Coast,The Mosquito Coast,The Mosquito Coast,1986.0,117,Adventure,Drama,Peter Weir
tt0097165,Dead Poets Society,Dead Poets Society,Dead Poets Society,1989.0,128,Comedy,Drama,Peter Weir
tt0095613,"Just You, Just Me",Memories of Me,Memories of Me,1988.0,105,Comedy,Drama,Henry Winkler
tt0095613,Memories of Me,Memories of Me,Memories of Me,1988.0,105,Comedy,Drama,Henry Winkler
tt0082329,Endless Love,Endless Love,Endless Love,1981.0,116,Drama,Romance,Franco Zeffirelli
tt0091699,Otello,Otello,Otello,1986.0,118,Drama,Music,Franco Zeffirelli
tt0095705,Police Squad!,The Naked Gun: From the Files of Police Squad!,The Naked Gun: From the Files of Police Squad!,1988.0,85,Comedy,Crime,David Zucker
tt0095705,The Naked Gun,The Naked Gun: From the Files of Police Squad!,The Naked Gun: From the Files of Police Squad!,1988.0,85,Comedy,Crime,David Zucker
tt0095705,The Naked Gun: From the Files of Police Squad!,The Naked Gun: From the Files of Police Squad!,The Naked Gun: From the Files of Police Squad!,1988.0,85,Comedy,Crime,David Zucker
tt0090583,Sexual Perversity in Chicago,About Last Night,About Last Night...,1986.0,113,Comedy,Drama,Edward Zwick
tt0090583,About Last Night,About Last Night,About Last Night...,1986.0,113,Comedy,Drama,Edward Zwick
tt0097441,Glory,Glory,Glory,1989.0,122,Biography,Drama,Edward Zwick
tt0087280,The Element of Crime,The Element of Crime,Forbrydelsens element,1984.0,104,Crime,Drama,Lars von Trier
tt0086200,Risky Business,Risky Business,Risky Business,1983.0,99,Comedy,Crime,Paul Brickman
tt0084808,Toute une nuit,Toute une nuit,Toute une nuit,1982.0,90,Drama,,Chantal Akerman
tt0085172,The Eighties,Les années 80,Les années 80,1983.0,82,Documentary,Musical,Chantal Akerman
tt0092219,Window Shopping,Golden Eighties,Golden Eighties,1986.0,96,Comedy,Musical,Chantal Akerman
tt0085655,He Makes Me Feel Like Dancin',He Makes Me Feel Like Dancin',He Makes Me Feel Like Dancin',1983.0,51,Documentary,Family,Emile Ardolino
tt0092890,Dirty Dancing,Dirty Dancing,Dirty Dancing,1987.0,100,Drama,Music,Emile Ardolino
tt0097044,Chances Are,Chances Are,Chances Are,1989.0,108,Comedy,Fantasy,Emile Ardolino
tt0081178,The Monster Club,The Monster Club,The Monster Club,1981.0,104,Comedy,Horror,Roy Ward Baker
tt0089200,Beasties,Ghoulies,Ghoulies,1984.0,81,Comedy,Fantasy,Luca Bercovici
tt0089200,Ghoulies,Ghoulies,Ghoulies,1984.0,81,Comedy,Fantasy,Luca Bercovici
tt0091288,Jean de Florette,Jean de Florette,Jean de Florette,1986.0,120,Comedy,Drama,Claude Berri
tt0091480,Manon of the Spring,Manon of the Spring,Manon des sources,1986.0,113,Drama,,Claude Berri
tt0085267,Born in Flames,Born in Flames,Born in Flames,1983.0,79,Comedy,Drama,Lizzie Borden
tt0092238,Working Girls,Working Girls,Working Girls,1986.0,93,Drama,,Lizzie Borden
tt0098260,Scandal,Scandal,Scandal,1989.0,115,Drama,History,Michael Caton-Jones
tt3426718,The Making of the Mama Album,The Making of the Mama Album,The Making of the Mama Album,1983.0,80,Documentary,Music,Phil Collins
tt0084335,Missing,Missing,Missing,1982.0,122,Biography,Drama,Costa-Gavras
tt0094731,Betrayed,Betrayed,Betrayed,1988.0,127,Crime,Drama,Costa-Gavras
tt0094731,Summer Lightning,Betrayed,Betrayed,1988.0,127,Crime,Drama,Costa-Gavras
tt0100211,Music Box,Music Box,Music Box,1989.0,124,Crime,Drama,Costa-Gavras
tt0082992,Rich and Famous,Rich and Famous,Rich and Famous,1981.0,117,Drama,,George Cukor
tt0086993,The Lawbreakers,The Bounty,The Bounty,1984.0,132,Adventure,Drama,Roger Donaldson
tt0086993,The Long Arm,The Bounty,The Bounty,1984.0,132,Adventure,Drama,Roger Donaldson
tt0089555,Marie: A True Story,Marie,Marie,1985.0,112,Biography,Drama,Roger Donaldson
tt0089555,Marie,Marie,Marie,1985.0,112,Biography,Drama,Roger Donaldson
tt0089555,Marie - A True Story,Marie,Marie,1985.0,112,Biography,Drama,Roger Donaldson
tt0093640,Deceit,No Way Out,No Way Out,1987.0,114,Action,Crime,Roger Donaldson
tt0093640,No Way Out,No Way Out,No Way Out,1987.0,114,Action,Crime,Roger Donaldson
tt0094889,The Bartender,Cocktail,Cocktail,1988.0,104,Comedy,Drama,Roger Donaldson
tt0094889,Cocktail,Cocktail,Cocktail,1988.0,104,Comedy,Drama,Roger Donaldson
tt0086973,I Love Rio,Blame It on Rio,Blame It on Rio,1984.0,100,Comedy,Romance,Stanley Donen
tt0086973,"Love, Rio",Blame It on Rio,Blame It on Rio,1984.0,100,Comedy,Romance,Stanley Donen
tt0086973,Blame It on Rio,Blame It on Rio,Blame It on Rio,1984.0,100,Comedy,Romance,Stanley Donen
tt0086973,Only in Rio,Blame It on Rio,Blame It on Rio,1984.0,100,Comedy,Romance,Stanley Donen
tt0081695,Mad Magazine's Up the Acacemy,Up the Academy,Up the Academy,1980.0,87,Comedy,,Robert Downey Sr.
tt0081695,The Brave Young Men of Weinberg,Up the Academy,Up the Academy,1980.0,87,Comedy,,Robert Downey Sr.
tt0081695,Mad Magazine Presents Up the Academy,Up the Academy,Up the Academy,1980.0,87,Comedy,,Robert Downey Sr.
tt0081695,Up the Academy,Up the Academy,Up the Academy,1980.0,87,Comedy,,Robert Downey Sr.
tt0090629,America,America,America,1986.0,83,Comedy,,Robert Downey Sr.
tt0095978,Rented Lips,Rented Lips,Rented Lips,1988.0,82,Comedy,,Robert Downey Sr.
tt0086355,Star 80,Star 80,Star 80,1983.0,103,Biography,Drama,Bob Fosse
